subj,possible_vocab,vocab,type,word,avg_known,understands,ci_lower,ci_upper
5,85,71,early,elephant,0.8780487804878049,TRUE,0.7735849056603774,0.9714484126984128
5,85,71,early,fish,0.9512195121951219,TRUE,0.878769401330377,1
5,85,71,early,horse,0.9024390243902439,TRUE,0.8,0.9800192307692307
5,85,71,late,leopard,0.21951219512195122,TRUE,0.09085858585858586,0.3571886446886447
5,85,71,late,lobster,0.17073170731707318,FALSE,0.06382978723404255,0.3000757575757575
5,85,71,late,peacock,0.3170731707317073,TRUE,0.1841507177033493,0.4750568181818181
5,85,71,late,raccoon,0.3902439024390244,TRUE,0.23809523809523808,0.5428726708074534
5,85,71,late,rhinoceros,0.4634146341463415,TRUE,0.31242559523809527,0.6216216216216216
5,85,71,late,squirrel,0.6097560975609756,TRUE,0.4594594594594595,0.7576018808777429
5,85,71,late,swan,0.12195121951219512,FALSE,0.02564102564102564,0.23085106382978715
6,85,70,early,bird,0.926829268292683,TRUE,0.8366496598639456,1
6,85,70,early,cat,1,TRUE,1,1
6,85,70,early,cow,0.9512195121951219,TRUE,0.8723404255319149,1
6,85,70,early,dog,0.975609756097561,TRUE,0.9117647058823529,1
6,85,70,late,donkey,0.34146341463414637,FALSE,0.1944220430107527,0.4864864864864865
6,85,70,early,duck,0.926829268292683,TRUE,0.8431114551083592,1
6,85,70,early,elephant,0.8780487804878049,TRUE,0.7735849056603774,0.9714484126984128
6,85,70,early,fish,0.9512195121951219,TRUE,0.878769401330377,1
6,85,70,early,horse,0.9024390243902439,TRUE,0.8,0.9800192307692307
6,85,70,late,leopard,0.21951219512195122,FALSE,0.09085858585858586,0.3571886446886447
6,85,70,late,lobster,0.17073170731707318,FALSE,0.06382978723404255,0.3000757575757575
6,85,70,late,peacock,0.3170731707317073,FALSE,0.1841507177033493,0.4750568181818181
6,85,70,late,raccoon,0.3902439024390244,FALSE,0.23809523809523808,0.5428726708074534
6,85,70,late,rhinoceros,0.4634146341463415,FALSE,0.31242559523809527,0.6216216216216216
6,85,70,late,squirrel,0.6097560975609756,TRUE,0.4594594594594595,0.7576018808777429
6,85,70,late,swan,0.12195121951219512,FALSE,0.02564102564102564,0.23085106382978715
7,85,81,early,bird,0.926829268292683,TRUE,0.8366496598639456,1
7,85,81,early,cat,1,TRUE,1,1
7,85,81,early,cow,0.9512195121951219,TRUE,0.8723404255319149,1
7,85,81,early,dog,0.975609756097561,TRUE,0.9117647058823529,1
7,85,81,late,donkey,0.34146341463414637,TRUE,0.1944220430107527,0.4864864864864865
7,85,81,early,duck,0.926829268292683,TRUE,0.8431114551083592,1
7,85,81,early,elephant,0.8780487804878049,TRUE,0.7735849056603774,0.9714484126984128
7,85,81,early,fish,0.9512195121951219,TRUE,0.878769401330377,1
7,85,81,early,horse,0.9024390243902439,TRUE,0.8,0.9800192307692307
7,85,81,late,leopard,0.21951219512195122,FALSE,0.09085858585858586,0.3571886446886447
7,85,81,late,lobster,0.17073170731707318,TRUE,0.06382978723404255,0.3000757575757575
7,85,81,late,peacock,0.3170731707317073,TRUE,0.1841507177033493,0.4750568181818181
7,85,81,late,raccoon,0.3902439024390244,TRUE,0.23809523809523808,0.5428726708074534
7,85,81,late,rhinoceros,0.4634146341463415,TRUE,0.31242559523809527,0.6216216216216216
7,85,81,late,squirrel,0.6097560975609756,TRUE,0.4594594594594595,0.7576018808777429
7,85,81,late,swan,0.12195121951219512,FALSE,0.02564102564102564,0.23085106382978715
8,85,61,early,bird,0.926829268292683,TRUE,0.8366496598639456,1
8,85,61,early,cat,1,TRUE,1,1
8,85,61,early,cow,0.9512195121951219,TRUE,0.8723404255319149,1
8,85,61,early,dog,0.975609756097561,TRUE,0.9117647058823529,1
8,85,61,late,donkey,0.34146341463414637,FALSE,0.1944220430107527,0.4864864864864865
8,85,61,early,duck,0.926829268292683,TRUE,0.8431114551083592,1
8,85,61,early,elephant,0.8780487804878049,TRUE,0.7735849056603774,0.9714484126984128
8,85,61,early,fish,0.9512195121951219,TRUE,0.878769401330377,1
8,85,61,early,horse,0.9024390243902439,TRUE,0.8,0.9800192307692307
8,85,61,late,leopard,0.21951219512195122,FALSE,0.09085858585858586,0.3571886446886447
8,85,61,late,lobster,0.17073170731707318,FALSE,0.06382978723404255,0.3000757575757575
8,85,61,late,peacock,0.3170731707317073,FALSE,0.1841507177033493,0.4750568181818181
8,85,61,late,raccoon,0.3902439024390244,FALSE,0.23809523809523808,0.5428726708074534
8,85,61,late,rhinoceros,0.4634146341463415,FALSE,0.31242559523809527,0.6216216216216216
8,85,61,late,squirrel,0.6097560975609756,TRUE,0.4594594594594595,0.7576018808777429
8,85,61,late,swan,0.12195121951219512,FALSE,0.02564102564102564,0.23085106382978715
9,85,75,early,bird,0.926829268292683,TRUE,0.8366496598639456,1
9,85,75,early,cat,1,TRUE,1,1
9,85,75,early,cow,0.9512195121951219,TRUE,0.8723404255319149,1
9,85,75,early,dog,0.975609756097561,TRUE,0.9117647058823529,1
9,85,75,late,donkey,0.34146341463414637,TRUE,0.1944220430107527,0.4864864864864865
9,85,75,early,duck,0.926829268292683,TRUE,0.8431114551083592,1
9,85,75,early,elephant,0.8780487804878049,TRUE,0.7735849056603774,0.9714484126984128
9,85,75,early,fish,0.9512195121951219,TRUE,0.878769401330377,1
9,85,75,early,horse,0.9024390243902439,TRUE,0.8,0.9800192307692307
9,85,75,late,leopard,0.21951219512195122,FALSE,0.09085858585858586,0.3571886446886447
9,85,75,late,lobster,0.17073170731707318,FALSE,0.06382978723404255,0.3000757575757575
9,85,75,late,peacock,0.3170731707317073,FALSE,0.1841507177033493,0.4750568181818181
9,85,75,late,raccoon,0.3902439024390244,TRUE,0.23809523809523808,0.5428726708074534
9,85,75,late,rhinoceros,0.4634146341463415,TRUE,0.31242559523809527,0.6216216216216216
9,85,75,late,squirrel,0.6097560975609756,TRUE,0.4594594594594595,0.7576018808777429
9,85,75,late,swan,0.12195121951219512,FALSE,0.02564102564102564,0.23085106382978715
10,85,70,early,bird,0.926829268292683,TRUE,0.8366496598639456,1
10,85,70,early,cat,1,TRUE,1,1
10,85,70,early,cow,0.9512195121951219,TRUE,0.8723404255319149,1
10,85,70,early,dog,0.975609756097561,TRUE,0.9117647058823529,1
10,85,70,late,donkey,0.34146341463414637,FALSE,0.1944220430107527,0.4864864864864865
10,85,70,early,duck,0.926829268292683,TRUE,0.8431114551083592,1
10,85,70,early,elephant,0.8780487804878049,TRUE,0.7735849056603774,0.9714484126984128
10,85,70,early,fish,0.9512195121951219,TRUE,0.878769401330377,1
10,85,70,early,horse,0.9024390243902439,TRUE,0.8,0.9800192307692307
10,85,70,late,leopard,0.21951219512195122,FALSE,0.09085858585858586,0.3571886446886447
10,85,70,late,lobster,0.17073170731707318,FALSE,0.06382978723404255,0.3000757575757575
10,85,70,late,peacock,0.3170731707317073,TRUE,0.1841507177033493,0.4750568181818181
10,85,70,late,raccoon,0.3902439024390244,TRUE,0.23809523809523808,0.5428726708074534
10,85,70,late,rhinoceros,0.4634146341463415,TRUE,0.31242559523809527,0.6216216216216216
10,85,70,late,squirrel,0.6097560975609756,TRUE,0.4594594594594595,0.7576018808777429
10,85,70,late,swan,0.12195121951219512,TRUE,0.02564102564102564,0.23085106382978715
11,85,75,early,bird,0.926829268292683,TRUE,0.8366496598639456,1
11,85,75,early,cat,1,TRUE,1,1
11,85,75,early,cow,0.9512195121951219,TRUE,0.8723404255319149,1
11,85,75,early,dog,0.975609756097561,TRUE,0.9117647058823529,1
11,85,75,late,donkey,0.34146341463414637,FALSE,0.1944220430107527,0.4864864864864865
11,85,75,early,duck,0.926829268292683,TRUE,0.8431114551083592,1
11,85,75,early,elephant,0.8780487804878049,TRUE,0.7735849056603774,0.9714484126984128
11,85,75,early,fish,0.9512195121951219,TRUE,0.878769401330377,1
11,85,75,early,horse,0.9024390243902439,TRUE,0.8,0.9800192307692307
11,85,75,late,leopard,0.21951219512195122,TRUE,0.09085858585858586,0.3571886446886447
11,85,75,late,lobster,0.17073170731707318,TRUE,0.06382978723404255,0.3000757575757575
11,85,75,late,peacock,0.3170731707317073,FALSE,0.1841507177033493,0.4750568181818181
11,85,75,late,raccoon,0.3902439024390244,TRUE,0.23809523809523808,0.5428726708074534
11,85,75,late,rhinoceros,0.4634146341463415,TRUE,0.31242559523809527,0.6216216216216216
11,85,75,late,squirrel,0.6097560975609756,TRUE,0.4594594594594595,0.7576018808777429
11,85,75,late,swan,0.12195121951219512,FALSE,0.02564102564102564,0.23085106382978715
12,85,56,early,bird,0.926829268292683,TRUE,0.8366496598639456,1
12,85,56,early,cat,1,TRUE,1,1
12,85,56,early,cow,0.9512195121951219,TRUE,0.8723404255319149,1
12,85,56,early,dog,0.975609756097561,TRUE,0.9117647058823529,1
12,85,56,late,donkey,0.34146341463414637,FALSE,0.1944220430107527,0.4864864864864865
12,85,56,early,duck,0.926829268292683,TRUE,0.8431114551083592,1
12,85,56,early,elephant,0.8780487804878049,TRUE,0.7735849056603774,0.9714484126984128
12,85,56,early,fish,0.9512195121951219,TRUE,0.878769401330377,1
12,85,56,early,horse,0.9024390243902439,TRUE,0.8,0.9800192307692307
12,85,56,late,leopard,0.21951219512195122,FALSE,0.09085858585858586,0.3571886446886447
12,85,56,late,lobster,0.17073170731707318,FALSE,0.06382978723404255,0.3000757575757575
12,85,56,late,peacock,0.3170731707317073,FALSE,0.1841507177033493,0.4750568181818181
12,85,56,late,raccoon,0.3902439024390244,FALSE,0.23809523809523808,0.5428726708074534
12,85,56,late,rhinoceros,0.4634146341463415,FALSE,0.31242559523809527,0.6216216216216216
12,85,56,late,squirrel,0.6097560975609756,FALSE,0.4594594594594595,0.7576018808777429
12,85,56,late,swan,0.12195121951219512,FALSE,0.02564102564102564,0.23085106382978715
13,85,55,early,bird,0.926829268292683,TRUE,0.8366496598639456,1
13,85,55,early,cat,1,TRUE,1,1
13,85,55,early,cow,0.9512195121951219,TRUE,0.8723404255319149,1
13,85,55,early,dog,0.975609756097561,TRUE,0.9117647058823529,1
13,85,55,late,donkey,0.34146341463414637,FALSE,0.1944220430107527,0.4864864864864865
13,85,55,early,duck,0.926829268292683,TRUE,0.8431114551083592,1
13,85,55,early,elephant,0.8780487804878049,TRUE,0.7735849056603774,0.9714484126984128
13,85,55,early,fish,0.9512195121951219,TRUE,0.878769401330377,1
13,85,55,early,horse,0.9024390243902439,TRUE,0.8,0.9800192307692307
13,85,55,late,leopard,0.21951219512195122,FALSE,0.09085858585858586,0.3571886446886447
13,85,55,late,lobster,0.17073170731707318,FALSE,0.06382978723404255,0.3000757575757575
13,85,55,late,peacock,0.3170731707317073,TRUE,0.1841507177033493,0.4750568181818181
13,85,55,late,raccoon,0.3902439024390244,FALSE,0.23809523809523808,0.5428726708074534
13,85,55,late,rhinoceros,0.4634146341463415,FALSE,0.31242559523809527,0.6216216216216216
13,85,55,late,squirrel,0.6097560975609756,FALSE,0.4594594594594595,0.7576018808777429
13,85,55,late,swan,0.12195121951219512,FALSE,0.02564102564102564,0.23085106382978715
14,85,22,early,bird,0.926829268292683,FALSE,0.8366496598639456,1
14,85,22,early,cat,1,TRUE,1,1
14,85,22,early,cow,0.9512195121951219,FALSE,0.8723404255319149,1
14,85,22,early,dog,0.975609756097561,TRUE,0.9117647058823529,1
14,85,22,late,donkey,0.34146341463414637,FALSE,0.1944220430107527,0.4864864864864865
14,85,22,early,duck,0.926829268292683,FALSE,0.8431114551083592,1
14,85,22,early,elephant,0.8780487804878049,FALSE,0.7735849056603774,0.9714484126984128
14,85,22,early,fish,0.9512195121951219,TRUE,0.878769401330377,1
14,85,22,early,horse,0.9024390243902439,FALSE,0.8,0.9800192307692307
14,85,22,late,leopard,0.21951219512195122,FALSE,0.09085858585858586,0.3571886446886447
14,85,22,late,lobster,0.17073170731707318,FALSE,0.06382978723404255,0.3000757575757575
14,85,22,late,peacock,0.3170731707317073,FALSE,0.1841507177033493,0.4750568181818181
14,85,22,late,raccoon,0.3902439024390244,FALSE,0.23809523809523808,0.5428726708074534
14,85,22,late,rhinoceros,0.4634146341463415,FALSE,0.31242559523809527,0.6216216216216216
14,85,22,late,squirrel,0.6097560975609756,FALSE,0.4594594594594595,0.7576018808777429
14,85,22,late,swan,0.12195121951219512,FALSE,0.02564102564102564,0.23085106382978715
15,85,45,early,bird,0.926829268292683,TRUE,0.8366496598639456,1
15,85,45,early,cat,1,TRUE,1,1
15,85,45,early,cow,0.9512195121951219,TRUE,0.8723404255319149,1
15,85,45,early,dog,0.975609756097561,TRUE,0.9117647058823529,1
15,85,45,late,donkey,0.34146341463414637,FALSE,0.1944220430107527,0.4864864864864865
15,85,45,early,duck,0.926829268292683,TRUE,0.8431114551083592,1
15,85,45,early,elephant,0.8780487804878049,FALSE,0.7735849056603774,0.9714484126984128
15,85,45,early,fish,0.9512195121951219,FALSE,0.878769401330377,1
15,85,45,early,horse,0.9024390243902439,TRUE,0.8,0.9800192307692307
15,85,45,late,leopard,0.21951219512195122,FALSE,0.09085858585858586,0.3571886446886447
15,85,45,late,lobster,0.17073170731707318,FALSE,0.06382978723404255,0.3000757575757575
15,85,45,late,peacock,0.3170731707317073,FALSE,0.1841507177033493,0.4750568181818181
15,85,45,late,raccoon,0.3902439024390244,FALSE,0.23809523809523808,0.5428726708074534
15,85,45,late,rhinoceros,0.4634146341463415,FALSE,0.31242559523809527,0.6216216216216216
15,85,45,late,squirrel,0.6097560975609756,FALSE,0.4594594594594595,0.7576018808777429
15,85,45,late,swan,0.12195121951219512,FALSE,0.02564102564102564,0.23085106382978715
16,85,81,early,bird,0.926829268292683,TRUE,0.8366496598639456,1
16,85,81,early,cat,1,TRUE,1,1
16,85,81,early,cow,0.9512195121951219,TRUE,0.8723404255319149,1
16,85,81,early,dog,0.975609756097561,TRUE,0.9117647058823529,1
16,85,81,late,donkey,0.34146341463414637,TRUE,0.1944220430107527,0.4864864864864865
16,85,81,early,duck,0.926829268292683,TRUE,0.8431114551083592,1
16,85,81,early,elephant,0.8780487804878049,TRUE,0.7735849056603774,0.9714484126984128
16,85,81,early,fish,0.9512195121951219,TRUE,0.878769401330377,1
16,85,81,early,horse,0.9024390243902439,TRUE,0.8,0.9800192307692307
16,85,81,late,leopard,0.21951219512195122,TRUE,0.09085858585858586,0.3571886446886447
16,85,81,late,lobster,0.17073170731707318,TRUE,0.06382978723404255,0.3000757575757575
16,85,81,late,peacock,0.3170731707317073,TRUE,0.1841507177033493,0.4750568181818181
16,85,81,late,raccoon,0.3902439024390244,TRUE,0.23809523809523808,0.5428726708074534
16,85,81,late,rhinoceros,0.4634146341463415,TRUE,0.31242559523809527,0.6216216216216216
16,85,81,late,squirrel,0.6097560975609756,TRUE,0.4594594594594595,0.7576018808777429
16,85,81,late,swan,0.12195121951219512,FALSE,0.02564102564102564,0.23085106382978715
17,85,54,early,bird,0.926829268292683,TRUE,0.8366496598639456,1
17,85,54,early,cat,1,TRUE,1,1
17,85,54,early,cow,0.9512195121951219,TRUE,0.8723404255319149,1
17,85,54,early,dog,0.975609756097561,TRUE,0.9117647058823529,1
17,85,54,late,donkey,0.34146341463414637,FALSE,0.1944220430107527,0.4864864864864865
17,85,54,early,duck,0.926829268292683,TRUE,0.8431114551083592,1
17,85,54,early,elephant,0.8780487804878049,TRUE,0.7735849056603774,0.9714484126984128
